1548997200.469922, 0, 2, 0
1548997200.469922, 1, 0, 0
1548997200.469922, 2, 0, 0
1548997200.469922, 3, 0, 0
1548997200.469922, 4, 0, 0
1548997200.469922, 5, 0, 0
1548997200.469922, 6, 0, 0
1548997200.469922, 7, 0, 0
1548997200.469922, 8, 0, 0
1548997200.469922, 9, 0, 0
1548997200.469922, 10, 0, 0
1548997200.469922, 11, 0, 0
1548997200.469922, 12, 0, 0
1548997200.469922, 13, 0, 0
1548997200.469922, 14, 0, 0
1548997200.469922, 15, 0, 0
1548997200.469922, 16, 0, 0
1548997200.469922, 17, 0, 0
1548997200.469922, 18, 0, 0
1548997200.469922, 19, 0, 0
1548997200.469922, 20, 0, 0
1548997200.469922, 21, 0, 0
1548997200.469922, 22, 0, 0
1548997200.469922, 23, 0, 0
1548997200.469922, 24, 0, 0
1548997200.469922, 25, 0, 0
1548997200.469922, 26, 0, 0
1548997200.469922, 27, 0, 0
1548997200.469922, 28, 0, 0
1548997200.469922, 29, 0, 0
1548997200.469922, 30, 0, 0
1548997200.469922, 31, 0, 0
1548997200.469922, 32, 0, 0
1548997200.469922, 33, 0, 0
1548997200.469922, 34, 0, 0
1548997200.469922, 35, 0, 0
1548997200.469922, 36, 0, 0
1548997200.469922, 37, 0, 0
1548997200.469922, 38, 0, 0
1548997200.469922, 39, 0, 0
1548997200.469922, 40, 0, 0
1548997200.469922, 41, 0, 0
1548997200.469922, 42, 0, 0
1548997200.469922, 43, 0, 0
1548997200.469922, 44, 0, 0
1548997200.469922, 45, 0, 0
1548997200.469922, 46, 0, 0
1548997200.469922, 47, 0, 0
1548997200.469922, 48, 0, 0
1548997200.469922, 49, 0, 0
1548997200.469922, 50, 0, 0
1548997200.469922, 51, 0, 0
1548997200.469922, 52, 0, 0
1548997200.469922, 53, 0, 0
1548997200.469922, 54, 0, 0
1548997200.469922, 55, 0, 0
1548997200.469922, 56, 0, 0
1548997200.469922, 57, 0, 0
1548997200.469922, 58, 0, 0
1548997200.469922, 59, 0, 0
1548997200.469922, 60, 0, 0
1548997200.469922, 61, 0, 0
1548997200.469922, 62, 0, 0
1548997200.469922, 63, 0, 0
1548997200.469922, 64, 0, 0
1548997200.469922, 65, 0, 0
1548997200.469922, 66, 0, 0
1548997200.469922, 67, 0, 0
1548997200.469922, 68, 0, 0
1548997200.469922, 69, 0, 0
1548997200.469922, 70, 0, 0
1548997200.469922, 71, 0, 0
1548997200.469922, 72, 0, 0
1548997200.469922, 73, 0, 0
1548997200.469922, 74, 0, 0
1548997200.469922, 75, 0, 0
1548997200.469922, 76, 0, 0
1548997200.469922, 77, 0, 0
1548997200.469922, 78, 0, 0
1548997200.469922, 79, 0, 0
1548997200.469922, 80, 0, 0
1548997200.469922, 81, 0, 0
1548997200.469922, 82, 0, 0
1548997200.469922, 83, 0, 0
1548997200.469922, 84, 0, 0
1548997200.469922, 85, 0, 0
1548997200.469922, 86, 0, 0
1548997200.469922, 87, 0, 0
1548997200.469922, 88, 0, 0
1548997200.469922, 89, 0, 0
1548997200.469922, 90, 0, 0
1548997200.469922, 91, 0, 0
1548997200.469922, 92, 0, 0
1548997200.469922, 93, 0, 0
1548997200.469922, 94, 0, 0
1548997200.469922, 95, 0, 0
1548997200.469922, 96, 0, 0
1548997200.469922, 97, 0, 0
1548997200.469922, 98, 0, 0
1548997200.469922, 99, 0, 0
1548997200.469922, 100, 0, 0
1548997200.469922, 101, 0, 0
1548997200.469922, 102, 0, 0
1548997200.469922, 103, 0, 0
1548997200.469922, 104, 0, 0
1548997200.469922, 105, 0, 0
1548997200.469922, 106, 0, 0
1548997200.469922, 107, 0, 0
1548997200.469922, 108, 0, 0
1548997200.469922, 109, 0, 0
1548997200.469922, 110, 0, 0
1548997200.469922, 111, 0, 0
1548997200.469922, 112, 0, 0
1548997200.469922, 113, 0, 0
1548997200.469922, 114, 0, 0
1548997200.469922, 115, 0, 0
1548997200.469922, 116, 0, 0
1548997200.469922, 117, 0, 0
1548997200.469922, 118, 0, 0
1548997200.469922, 119, 0, 0
1548997200.469922, 120, 0, 0
1548997200.469922, 121, 0, 0
1548997200.469922, 122, 0, 0
1548997200.469922, 123, 0, 0
1548997200.469922, 124, 0, 0
1548997200.469922, 125, 0, 0
1548997200.469922, 126, 0, 0
1548997200.469922, 127, 0, 0
1548997200.469922, 128, 0, 0
1548997200.469922, 129, 0, 0
1548997200.469922, 130, 0, 0
1548997200.469922, 131, 0, 0
1548997200.469922, 132, 0, 0
1548997200.469922, 133, 0, 0
1548997200.469922, 134, 0, 0
1548997200.469922, 135, 0, 0
1548997200.469922, 136, 0, 0
1548997200.469922, 137, 0, 0
1548997200.469922, 138, 0, 0
1548997200.469922, 139, 0, 0
1548997200.469922, 140, 0, 0
1548997200.469922, 141, 0, 0
1548997200.469922, 142, 0, 0
1548997200.469922, 143, 0, 0
1548997200.469922, 144, 0, 0
1548997200.469922, 145, 0, 0
1548997200.469922, 146, 0, 0
1548997200.469922, 147, 0, 0
1548997200.469922, 148, 0, 0
1548997200.469922, 149, 0, 0
1548997200.469922, 150, 0, 0
1548997200.469922, 151, 0, 0
1548997200.469922, 152, 0, 0
1548997200.469922, 153, 0, 0
1548997200.469922, 154, 0, 0
1548997200.469922, 155, 0, 0
1548997200.469922, 156, 0, 0
1548997200.469922, 157, 0, 0
1548997200.469922, 158, 0, 0
1548997200.469922, 159, 0, 0
1548997200.469922, 160, 0, 0
1548997200.469922, 161, 0, 0
1548997200.469922, 162, 0, 0
1548997200.469922, 163, 0, 0
1548997200.469922, 164, 0, 0
1548997200.469922, 165, 0, 0
1548997200.469922, 166, 0, 0
1548997200.469922, 167, 0, 0
1548997200.469922, 168, 0, 0
1548997200.469922, 169, 0, 0
1548997200.469922, 170, 0, 0
1548997200.469922, 171, 0, 0
1548997200.469922, 172, 0, 0
1548997200.469922, 173, 0, 0
1548997200.469922, 174, 0, 0
1548997200.469922, 175, 0, 0
1548997200.469922, 176, 0, 0
1548997200.469922, 177, 0, 0
1548997200.469922, 178, 0, 0
1548997200.469922, 179, 0, 0
1548997200.469922, 180, 0, 0
1548997200.469922, 181, 0, 0
1548997200.469922, 182, 0, 0
1548997200.469922, 183, 0, 0
